txn_id,user_id,amount,currency,txn_type,status,timestamp,device,location
465c0927-8267-404e-819a-58ba665c6123,user_58,2165.37,BTC,transfer,failed,2025-07-23 05:43:41,web,Lagos
466cfb5e-e2ab-4d82-8dd2-305fe82020ed,user_137,3745.97,BTC,withdrawal,success,2025-07-15 03:44:14,web,Berlin
4675aaf9-37b0-4969-947f-5c0ff8f20b7a,user_46,2174.5,NGN,transfer,success,2025-07-01 06:03:36,mobile,Tokyo
4682809c-5528-472d-9bc7-f51123d29d79,user_177,3406.98,USD,withdrawal,pending,2025-07-20 20:44:00,web,Lagos
4694dd7a-6e05-41e4-b308-3d4e4624a64c,user_41,2030.13,USD,withdrawal,success,2025-07-15 13:15:55,web,New York
46c1521d-ee64-4ab8-898e-8d0b9709ee77,user_19,2677.13,USD,deposit,success,2025-07-10 17:22:39,web,Abuja
46c25d26-d5bf-40b2-986f-1785b9c7eee5,user_162,4583.61,USD,withdrawal,pending,2025-07-09 08:25:34,web,Tokyo
46db3358-9235-411d-a945-3fc2e32fe816,user_37,903.6,NGN,transfer,pending,2025-07-02 06:18:32,web,Berlin
47053ccd-e205-41e5-af9c-8e07fb104976,user_83,4452.14,USD,withdrawal,failed,2025-07-02 04:34:33,mobile,Lagos
478e3a8b-2cc2-43c4-a572-11ae567daf17,user_142,2830.6,USD,deposit,success,2025-07-05 09:29:52,mobile,Lagos
47919c4b-20b4-4cf4-ac34-7d389bf57b12,user_140,1521.76,USD,transfer,pending,2025-07-05 15:05:05,mobile,London
47956c73-ed5c-4361-a0cc-605ca71c12a4,user_115,4141.87,BTC,deposit,success,2025-07-28 15:24:44,mobile,Berlin
47b62f23-c3bd-4ad1-9dd8-49e7d699c55b,user_177,1459.32,NGN,deposit,failed,2025-07-19 15:22:50,web,Tokyo
47bf3cba-705a-4851-9d61-942084d53b15,user_28,4393.93,NGN,deposit,pending,2025-07-02 01:20:59,mobile,Lagos
47f4f34c-efb2-4599-83fd-91b36302eb0e,user_83,2341.04,NGN,deposit,failed,2025-07-27 06:36:07,mobile,Abuja
4804153d-f0a8-44ae-b178-7b483604dbd6,user_85,4839.36,BTC,transfer,success,2025-07-05 06:27:06,web,New York
482c205d-13a3-47d6-b42f-cbe438339713,user_148,2710.81,BTC,transfer,success,2025-07-12 06:51:00,mobile,New York
483fd027-6222-452b-83fe-1c468743e275,user_11,2333.82,BTC,transfer,pending,2025-07-20 12:45:21,mobile,New York
48678514-cf53-44df-8bc6-b080ccfa0b6e,user_119,4310.1,USD,withdrawal,failed,2025-07-17 09:49:15,mobile,New York
4897b25b-dd08-4f98-9396-6791489352c1,user_108,3797.04,NGN,transfer,pending,2025-07-15 06:57:14,mobile,New York
48b03962-18a4-48b8-bacb-5b424752b840,user_29,2429.46,USD,withdrawal,success,2025-07-04 07:00:42,web,Abuja
48b6687f-2b10-4dee-b86b-3351442f2fd0,user_89,1191.75,BTC,deposit,success,2025-07-01 21:41:01,mobile,New York
48d99192-9762-40f2-ab9b-d8b2308399b7,user_168,4383.75,BTC,deposit,failed,2025-07-25 09:36:36,web,Abuja
48f716dc-a13a-4a7c-a9ef-92be7c5fe882,user_181,1379.34,BTC,deposit,failed,2025-07-16 14:43:50,mobile,Berlin
49165a77-56ea-42d1-955d-659e279269ae,user_111,3088.55,BTC,deposit,pending,2025-07-16 13:16:56,web,Tokyo
491df3ef-b6d7-4b39-90b4-cb753ba567a2,user_55,1145.94,NGN,transfer,pending,2025-07-27 09:08:29,mobile,Abuja
49254d2a-88a6-41ae-a3cd-7696753288de,user_6,3334.42,BTC,transfer,failed,2025-07-20 06:17:45,web,Berlin
496a0c80-8168-4410-885b-f451273648a3,user_34,3900.34,USD,withdrawal,pending,2025-07-28 19:59:08,web,Berlin
4971a25d-99bf-4ab9-9a71-ae3b4c4a29c2,user_124,3034.5,BTC,transfer,failed,2025-07-17 18:12:27,web,Abuja
499dc940-5a00-497b-a5ad-da3ea77b3670,user_142,3353.4,USD,withdrawal,success,2025-07-18 09:46:11,mobile,Tokyo
49e4559f-911b-472a-bc2e-56e2d15e3824,user_84,4446.83,NGN,transfer,success,2025-07-27 00:20:33,mobile,Berlin
4a198be3-fbf0-48da-8231-98f178dd9b2d,user_15,4396.77,BTC,deposit,pending,2025-07-14 07:18:54,web,Berlin
4a2d94ee-d515-4813-831b-5f3134f51afe,user_127,2640.47,BTC,deposit,success,2025-07-07 06:15:37,web,Tokyo
4a4e6293-2949-452f-8e4b-7668a50075ba,user_62,2727.54,BTC,transfer,pending,2025-07-23 13:05:49,web,London
4a541456-4f42-4341-8270-46618f80d461,user_86,2208.5,BTC,transfer,pending,2025-07-29 02:44:29,mobile,New York
4a67b5fb-3fec-4fc0-90e8-e1351051878e,user_45,4390.5,NGN,withdrawal,pending,2025-07-19 16:56:41,web,Tokyo
4a82f190-74b7-4676-8bc6-54ee1ee858c0,user_21,3692.79,USD,deposit,failed,2025-07-12 08:57:08,web,London
4a86bff9-f134-4212-a0f6-86b5cab8093a,user_158,3877.93,NGN,withdrawal,success,2025-07-13 04:33:52,web,Tokyo
4a9f0042-dccb-43da-9461-d47783eec5b4,user_15,1985.66,NGN,withdrawal,failed,2025-07-05 10:03:12,mobile,Berlin
4ac41535-7edb-45e3-b509-edb0ead60922,user_12,2710.01,NGN,withdrawal,success,2025-07-02 15:15:20,web,Tokyo
4aff5def-b2de-4187-adc9-5ca26317d823,user_147,1825.42,USD,transfer,success,2025-07-22 23:40:46,mobile,Abuja
4b295621-c1b4-4ea3-a0ab-1ebdcc473f4e,user_71,3449.83,BTC,withdrawal,failed,2025-07-25 10:13:51,mobile,Berlin
4b5351b1-730e-44a2-8fb8-010135dbf77c,user_96,984.25,BTC,withdrawal,failed,2025-07-05 15:48:47,web,London
4b633c3f-c56a-48d0-9c85-af913ecaaff9,user_189,4917.22,USD,transfer,failed,2025-07-29 20:45:56,web,Abuja
4b781aba-711a-49e7-8cc4-ad6fc5ebc19f,user_100,4259.11,BTC,deposit,pending,2025-07-29 02:19:52,web,New York
4b985532-9f4f-4faf-9c4d-e2ea3d4235c4,user_46,3848.28,BTC,deposit,failed,2025-07-19 18:46:47,web,New York
4b9fa0a8-c736-420e-b2af-240b09aa991a,user_37,1377.78,USD,transfer,failed,2025-07-20 03:39:23,mobile,London
4ba09b80-2897-4d95-ac2c-46ec35a3c811,user_142,4521.87,USD,withdrawal,failed,2025-07-25 05:16:28,mobile,Lagos
4bb7c2ad-c8a9-49d7-87e5-bbf93c65902c,user_154,4971.27,BTC,transfer,pending,2025-07-02 19:23:13,mobile,Lagos
4bc1d86f-aa61-4361-9f9b-a5d4797610eb,user_125,1824.05,USD,withdrawal,failed,2025-07-15 10:15:15,mobile,Berlin
4bc54a6f-045b-4d7d-b413-f6d670776e6c,user_143,302.49,NGN,withdrawal,success,2025-07-11 04:58:23,web,Lagos
4be609af-5aba-41f2-89d8-279d51690c40,user_85,2733.12,USD,deposit,failed,2025-07-23 03:25:30,mobile,Tokyo
4bebd251-56d6-4da7-9035-643ef97e418a,user_77,2564.63,BTC,deposit,success,2025-07-01 20:05:20,web,London
4bfb6d95-ff6f-446f-b768-862e89dc36d9,user_1,1285.34,NGN,deposit,failed,2025-07-09 08:26:56,mobile,Berlin
4c17f5ee-5409-48a4-8af3-b69a12ba2dce,user_196,100.26,NGN,deposit,success,2025-07-06 23:13:12,mobile,Abuja
4c4009d7-d155-4bf9-9485-3b5d7cd8a81e,user_8,180.89,BTC,deposit,failed,2025-07-08 17:26:52,mobile,Berlin
4c4d3cc5-1921-40f7-83d3-014ce41f22fe,user_60,694.28,USD,deposit,failed,2025-07-05 02:03:10,web,Tokyo
4c4e3e32-3cbe-4674-b8b1-068c6cf04e0d,user_11,2291.93,BTC,withdrawal,failed,2025-07-04 09:25:30,mobile,Berlin
4c89c91c-1cec-4095-a486-045d5492eb25,user_126,2012.11,USD,deposit,failed,2025-07-10 02:55:54,mobile,Berlin
4ca9da08-cb22-4e2a-8181-6b2155fa3fe9,user_55,1378.67,NGN,transfer,failed,2025-07-24 13:22:19,web,Berlin
4cc30414-65cc-4349-bbef-0a5b129a3bbb,user_30,2803.02,USD,withdrawal,success,2025-07-03 03:15:34,web,New York
4cf6f25d-0224-410f-b899-95e45fab0d4c,user_131,421.81,BTC,deposit,pending,2025-07-21 04:19:28,mobile,London
4cf9abb3-f2fa-4624-837b-5fc782d76c30,user_180,483.32,NGN,deposit,failed,2025-07-29 09:33:06,mobile,London
4d1c7d70-406f-44f1-aea8-3669f82abd84,user_129,4037.34,USD,transfer,pending,2025-07-28 23:02:12,mobile,New York
4d5b14ed-9445-4ef2-a754-2cab6fcd371e,user_15,507.39,NGN,transfer,failed,2025-07-26 06:23:28,mobile,New York
4d70e9ca-74b6-4eea-9938-fbcc0b99873d,user_117,1169.91,NGN,deposit,failed,2025-07-11 16:52:09,web,Lagos
4d7540a3-e26c-4df4-b915-5d0c4eb09ee3,user_125,254.24,USD,deposit,failed,2025-07-20 22:25:19,mobile,Berlin
4d7e5b10-c1f0-4139-aa81-b330cab4d28c,user_84,3148.16,NGN,deposit,failed,2025-07-18 08:31:53,web,Tokyo
4d898586-7f6d-4091-8e5c-d1c18af95a69,user_25,3078.17,USD,transfer,success,2025-07-05 14:19:36,mobile,Lagos
4d91f5a4-3780-476d-8a67-af82c389abba,user_35,4582.54,BTC,withdrawal,failed,2025-07-10 14:12:30,web,Lagos
4d989961-e9f1-4c21-ba48-43e2b53c5739,user_77,4215.69,NGN,withdrawal,pending,2025-07-07 21:25:42,web,New York
4da762c7-85a6-494f-b86e-a016670a4712,user_48,2420.76,BTC,deposit,failed,2025-07-25 20:26:32,web,Tokyo
4e23dc96-bbcc-4f11-9b0a-8a2ec701907c,user_19,472.53,BTC,deposit,failed,2025-07-02 10:19:29,web,Lagos
4e5b6562-4cd1-4a69-9483-30e61cdc7d9c,user_3,3896.15,NGN,withdrawal,failed,2025-07-07 00:23:30,web,Tokyo
4e92590a-817c-4d14-ad0b-5f4baceedc9a,user_71,4785.49,BTC,transfer,failed,2025-07-24 14:09:02,web,Lagos
4e944118-9543-46f6-907b-b1425ed4b248,user_97,4664.43,NGN,transfer,failed,2025-07-09 17:18:35,web,Abuja
4ebd4594-1496-40f7-9995-d7db832ee1e6,user_53,1372.99,BTC,withdrawal,success,2025-07-18 00:19:03,mobile,Tokyo
4ed03b58-8068-4c75-b202-2c6ac0b4989a,user_70,1469.92,BTC,withdrawal,success,2025-07-27 07:35:12,web,Lagos
4ee978c9-ed4a-4f42-a08c-903fb1f03e4d,user_118,2003.04,USD,deposit,success,2025-07-22 19:22:05,mobile,Abuja
4f1e2779-b6e8-4964-9d7b-65e9be381ae3,user_189,3369.18,USD,withdrawal,success,2025-07-08 02:50:01,web,London
4f2ffca2-4101-4a85-9dc8-5c99ebafdeab,user_156,2555.12,BTC,withdrawal,pending,2025-07-01 15:06:21,mobile,Berlin
4f35ab18-3a00-4923-b3b9-1182835256c2,user_26,667.22,NGN,transfer,pending,2025-07-05 01:02:09,web,London
4f579a03-6a9f-48bb-a421-9ca39929e2e9,user_137,122.6,BTC,transfer,success,2025-07-03 16:20:53,web,Berlin
4f76f060-77ee-4491-a58a-58dbd12b1221,user_135,3185.21,BTC,transfer,failed,2025-07-25 03:39:16,mobile,New York
4f8ddc50-53a2-4836-86a3-843df1a2b3df,user_92,479.2,USD,deposit,success,2025-07-12 23:48:05,web,London
4f9f2e3a-ce05-4bd9-9360-5565015c800d,user_182,2915.43,USD,withdrawal,failed,2025-07-10 18:00:18,mobile,Abuja
4fa60e5c-ca6c-4ddb-a8f5-cbaa0300e4c7,user_103,4061.13,NGN,deposit,pending,2025-07-19 23:39:30,web,Lagos
4fb7393e-ac7c-4e82-b9a1-5a928e8d01c6,user_64,1796.46,USD,withdrawal,pending,2025-07-02 09:05:37,mobile,Tokyo
4fd67285-54f0-4c60-be38-a8ec5914b0fb,user_150,1570.22,NGN,withdrawal,pending,2025-07-14 17:18:52,web,Berlin
4fde61d3-c694-4668-82e8-da1ea31bc0a6,user_97,3457.28,USD,transfer,failed,2025-07-29 05:43:43,mobile,Abuja
4ff6057c-0674-4395-9576-95f3077d3718,user_97,2557.01,BTC,transfer,pending,2025-07-30 23:50:05,mobile,London
5041584d-61f6-4c96-93bb-b3e8664c9111,user_118,4555.75,USD,deposit,success,2025-07-16 07:50:00,mobile,London
505a93c0-5e25-4862-8ac7-b6f8bd304143,user_6,382.87,USD,withdrawal,pending,2025-07-27 06:40:35,web,London
505d24fc-8809-4349-af16-6157db4ac4dc,user_123,4633.14,BTC,deposit,success,2025-07-05 13:02:24,mobile,Tokyo
506d922a-fe2a-4317-ad5b-3dc66b2d1986,user_51,2549.9,USD,transfer,success,2025-07-23 08:27:33,web,London
5073a5b4-db32-48e1-9b0d-ba4b7097bbec,user_180,770.93,USD,transfer,failed,2025-07-29 14:44:38,web,New York
508939d5-dc10-4fbc-aa32-31df26d00010,user_88,514.28,NGN,deposit,failed,2025-07-16 01:19:02,mobile,Abuja
50a356a4-c514-429d-8874-660bc19ae61e,user_111,4857.72,NGN,deposit,pending,2025-07-01 21:34:23,web,Berlin
50aa0846-b2c6-47f6-a1eb-44cf70a284ab,user_157,894.45,USD,deposit,failed,2025-07-02 10:38:35,mobile,New York
50bb6f7f-5ee6-4015-866c-479ec5ae86de,user_66,4617.72,NGN,transfer,success,2025-07-15 16:38:07,mobile,New York
50c8a9da-4787-44b7-9946-55bd904ebb26,user_155,2699.8,NGN,transfer,failed,2025-07-23 05:05:19,mobile,Berlin
50d28443-ddc9-47db-8985-ae8d63fd7825,user_71,1727.48,USD,deposit,failed,2025-07-17 14:25:21,web,Berlin
51155414-b2b8-4fca-9cde-1c192d137a01,user_27,1014.79,BTC,transfer,success,2025-07-03 07:29:10,mobile,New York
512c1ac7-29d2-4f9f-8850-dbb61c7107c2,user_160,2166.6,NGN,deposit,success,2025-07-10 19:16:13,mobile,Abuja
512e4c86-361f-4c08-b0f4-4f252f3b32ed,user_129,2805.87,BTC,withdrawal,pending,2025-07-29 02:11:06,mobile,Berlin
5134c312-f0a6-4f5b-a4c9-0f6be07d94d2,user_199,791.08,USD,deposit,failed,2025-07-30 00:37:19,mobile,Abuja
5165f6b9-52a4-402a-bcd1-0f6d614a33d4,user_149,4377.96,USD,deposit,success,2025-07-02 17:49:19,mobile,Abuja
519cee77-f3c5-4d77-a75c-5fe4c01c287a,user_101,956.51,USD,withdrawal,success,2025-07-05 09:41:58,web,Tokyo
51c7f929-e77a-421e-81ce-4f0e6ede932f,user_116,3281.58,USD,transfer,pending,2025-07-09 22:52:55,web,London
51d0bbca-575c-4df8-8962-9896b5cfc1cf,user_126,4777.47,BTC,deposit,pending,2025-07-12 18:25:16,mobile,Tokyo
52052101-d5eb-43ca-a012-e2e721f40a4d,user_173,4010.47,BTC,withdrawal,pending,2025-07-18 15:34:12,web,New York
5236c839-593f-457c-9644-901a2ecdc5eb,user_135,2584.78,NGN,transfer,pending,2025-07-05 19:09:12,web,Berlin
523dda95-b224-4eba-8f5a-41b4a9cd8d00,user_156,2834.97,NGN,withdrawal,failed,2025-07-18 16:25:49,mobile,London
529ab0ab-392d-4e0c-ad67-3e763bff5fe9,user_137,2148.53,USD,transfer,failed,2025-07-05 09:48:37,mobile,Berlin
52a70826-d891-40e9-b569-80d6dfa52509,user_19,872.7,BTC,transfer,pending,2025-07-04 14:00:06,mobile,London
52e578ba-1289-4005-ab42-b846b8f43727,user_126,589.27,BTC,deposit,pending,2025-07-11 14:10:02,web,New York
52ed2b05-b3e5-42c0-bd95-f98be2aeaf95,user_1,3665.54,NGN,deposit,pending,2025-07-04 06:53:53,web,Tokyo
52f64aa8-505e-4ed4-ba3a-0fad1848e2fa,user_133,2268.87,BTC,transfer,failed,2025-07-11 19:34:02,web,Berlin
530ea006-48b2-4323-bb19-12f5136734a3,user_85,3131.54,NGN,transfer,failed,2025-07-11 01:02:08,mobile,Tokyo
5316809d-1596-48be-86ef-5a2788b2649b,user_162,3952.03,NGN,deposit,failed,2025-07-27 16:29:14,mobile,Lagos
531fcd6c-81a2-47a1-9106-de7003a7ab70,user_130,4006.03,NGN,withdrawal,failed,2025-07-20 07:41:18,web,New York
53926f69-5abd-4ef1-90d7-55d1e2e02e68,user_163,2523.77,NGN,deposit,failed,2025-07-28 21:33:50,web,Lagos
53b47b34-4dfd-4914-a924-bda6c4fe6e63,user_16,4298.63,BTC,withdrawal,success,2025-07-18 03:08:09,mobile,Tokyo
53c646b9-c8b2-4654-821c-3daa521a786a,user_119,2977.59,USD,transfer,pending,2025-07-22 10:42:45,web,London
53c70e4c-944e-4ef3-a338-46fb88d0553c,user_46,1862.27,BTC,withdrawal,success,2025-07-02 08:24:29,web,New York
53cbed46-c383-432a-8c62-edf23fec35ea,user_52,1376.01,NGN,transfer,pending,2025-07-01 18:07:05,web,Tokyo
53e89714-2a84-497e-aa12-49877aafe554,user_14,3630.59,USD,deposit,failed,2025-07-25 00:45:49,mobile,Abuja
53f05d7a-7b8e-407a-bbe8-57fa97d15a7b,user_150,302.77,USD,transfer,success,2025-07-24 02:00:36,mobile,Berlin
5405e866-7019-441a-9b0e-7459fa88720c,user_95,841.66,BTC,transfer,pending,2025-07-28 10:28:17,mobile,New York
542a2fbe-7a7a-4943-94e9-9baa3037d195,user_169,2380.35,NGN,transfer,pending,2025-07-20 07:47:13,web,London
54456036-9a14-4053-ac93-7b54ebcc04e9,user_12,3753.71,BTC,deposit,failed,2025-07-13 21:52:03,web,London
5453be5b-d1c2-4f8b-a709-7b67468d5c78,user_109,2380.63,BTC,deposit,pending,2025-07-09 06:23:06,web,London
546c7f93-5c29-47f1-bdc5-2f6585f15e79,user_150,4949.17,USD,deposit,failed,2025-07-08 01:39:08,web,Tokyo
549f62e2-ef1a-4c7f-a52f-680261666cf5,user_134,4769.3,USD,transfer,success,2025-07-16 23:31:02,web,New York
54b9d397-0294-4c20-b793-dd69a03382f4,user_111,4529.74,USD,deposit,failed,2025-07-15 11:08:22,mobile,Lagos
54c7e817-b740-4089-a819-33f86b99ec4d,user_97,1712.18,BTC,transfer,pending,2025-07-28 07:01:41,web,New York
54cd5a44-a773-411c-9b0a-e4ad93af4baf,user_115,1957.23,BTC,withdrawal,failed,2025-07-29 08:39:27,web,New York
54db0cf9-10ea-45d1-abd6-fedb0e3bfe5d,user_196,3981.9,BTC,transfer,pending,2025-07-16 12:59:37,web,Lagos
54de505b-195f-4bd8-b56f-bb88492b2552,user_148,672.31,BTC,withdrawal,failed,2025-07-19 20:36:16,web,Berlin
54f9707e-9eb1-4a54-b896-e42b438ab3c1,user_29,782.08,BTC,deposit,success,2025-07-22 21:43:28,mobile,Tokyo
55047c71-b318-4e42-a7bf-aa5742f5f874,user_49,4814.01,NGN,withdrawal,success,2025-07-09 16:14:39,mobile,Lagos
5519f294-f846-4c3a-b702-0e3d19e9bd00,user_55,51.82,USD,withdrawal,success,2025-07-01 02:09:42,web,Tokyo
5528efb6-b2d7-439f-a708-334ebf997753,user_72,1695.83,BTC,transfer,success,2025-07-08 02:26:03,mobile,London
552c2129-edc4-4a36-8a81-b23ac5ca201f,user_34,3974.82,NGN,deposit,success,2025-07-19 02:52:07,web,Berlin
55374668-4202-4425-89ef-92523196b1b6,user_86,1080.89,USD,withdrawal,pending,2025-07-04 14:58:03,web,New York
5543ed87-ba54-429d-a650-684c20c1e4af,user_126,584.77,USD,transfer,success,2025-07-07 08:54:20,web,Abuja
55562086-b388-49a4-9deb-f4d17abe5fdc,user_19,2911.68,NGN,withdrawal,success,2025-07-23 06:11:08,web,London
5559f07c-c20f-4c91-b30d-97360aecdeb0,user_16,1272.87,USD,deposit,success,2025-07-21 02:46:26,mobile,New York
55a77b6c-52c7-4bc8-9c2c-afe06075440d,user_145,460.64,BTC,transfer,success,2025-07-26 07:48:23,mobile,New York
55d110f8-1720-49d8-b589-01221b3dad72,user_38,3850.67,BTC,transfer,pending,2025-07-19 22:54:01,web,Abuja
55e61420-2a0a-43e8-b8f8-e88c7475c2c9,user_192,3533.17,USD,transfer,failed,2025-07-23 11:59:48,web,London
5658c563-6006-43ac-addc-ee86a66f901e,user_86,3884.45,USD,deposit,failed,2025-07-27 21:05:10,mobile,Lagos
5691a424-9d9d-493b-84ec-a05f362c0a6f,user_130,870.97,BTC,deposit,pending,2025-07-20 21:17:25,web,Berlin
56a5ebb2-39d5-408d-94df-e48590b1c10e,user_19,4364.52,NGN,transfer,success,2025-07-09 05:00:55,web,Tokyo
56cf6766-a1ba-45fd-bd13-f1896f035d77,user_127,2364.16,BTC,deposit,failed,2025-07-21 03:56:01,mobile,Lagos
56d3fc59-4347-41a9-9bc1-f01ca15b9638,user_199,1791.87,BTC,withdrawal,success,2025-07-27 07:37:53,web,London
56e338a8-29bd-4855-9bca-990d74f2ceeb,user_92,1247.05,USD,transfer,pending,2025-07-04 20:31:40,mobile,Berlin
570563fe-fb77-4b48-bf5c-2f6c2dc53928,user_129,106.35,USD,withdrawal,success,2025-07-30 18:24:12,web,Berlin
5719be24-90f7-459e-8a58-be2ea162bc00,user_91,1537.02,NGN,withdrawal,success,2025-07-26 01:08:57,web,Tokyo
573ea694-82a8-44e3-937f-6914fcf11497,user_100,1512.64,NGN,withdrawal,success,2025-07-03 11:55:48,web,Lagos
5756c681-1f8e-4a05-b34f-711788b5369a,user_167,1764.14,USD,transfer,failed,2025-07-15 15:32:26,web,New York
576c06cf-7b35-4062-80df-647f58d30a39,user_8,4730.94,BTC,withdrawal,success,2025-07-03 18:11:58,web,Abuja
57bb93d9-3818-4dcd-8620-4ab73ca5c05f,user_18,2851.59,USD,withdrawal,pending,2025-07-29 16:30:17,mobile,Berlin
57d8fb74-af4f-47fb-9e75-c55f4db93b38,user_1,3789.85,USD,transfer,success,2025-07-05 04:28:40,web,London
58123196-23c9-4d9c-8614-b2dd3c4606df,user_196,390.89,BTC,transfer,failed,2025-07-06 11:52:02,mobile,London
583bb0c1-9eaa-45c5-a2fc-f59e78418d52,user_95,1869.2,NGN,withdrawal,pending,2025-07-18 21:30:47,mobile,Tokyo
5885c3a3-95a4-43a1-bbcc-7843e57761d2,user_175,3446.07,NGN,withdrawal,pending,2025-07-09 13:11:24,web,New York
5890ec1c-4441-44f6-8a43-5f45cd4cf3ec,user_164,1526.8,BTC,transfer,success,2025-07-17 22:37:10,mobile,New York
58915a18-ab74-4335-a921-50edb84d2814,user_121,1761.1,BTC,withdrawal,success,2025-07-28 03:31:48,web,Tokyo
58b20b8b-1373-4d97-aca4-2ef0316acadf,user_149,4734.3,BTC,transfer,success,2025-07-13 23:31:21,web,Berlin
58c23d67-26d8-4567-9c5f-32f0ffb92d18,user_124,3530.02,USD,deposit,pending,2025-07-02 12:30:50,web,London
58d39a31-11ab-4665-ad7a-d23655d40eb8,user_100,4750.16,NGN,transfer,failed,2025-07-27 15:25:48,mobile,New York
590b2ef4-1a3f-487b-87a2-822345a54de6,user_192,917.73,NGN,withdrawal,pending,2025-07-04 05:52:18,mobile,Berlin
593b3c46-4839-4303-b089-fa9faae660ce,user_20,1790.1,USD,withdrawal,success,2025-07-25 11:01:29,web,London
59614377-4004-4f9c-9e18-e770f570db0b,user_8,2786.64,USD,deposit,success,2025-07-02 10:58:44,mobile,New York
596568dc-d1de-4f1e-b90f-de608d796560,user_133,1025.62,BTC,withdrawal,failed,2025-07-20 19:38:54,web,Tokyo
598e7a61-83dd-4048-81bc-2e14c5fd2e92,user_83,2780.47,BTC,withdrawal,success,2025-07-17 09:40:21,web,New York
5991ff2b-9df5-467c-8bd2-799f2a626354,user_116,17.16,USD,transfer,success,2025-07-30 06:40:45,mobile,Tokyo
59a21799-c3f1-4c79-8a53-c8e612558b02,user_28,3487.03,USD,withdrawal,pending,2025-07-06 22:50:52,web,Berlin
59a57f83-02fc-4d48-a793-fa34945af002,user_111,4821.58,USD,deposit,pending,2025-07-29 12:36:20,web,Berlin
59a872a2-778b-426c-86c9-ee104ea99470,user_74,2611.3,BTC,withdrawal,pending,2025-07-29 23:26:47,web,Tokyo
59abd902-9382-483d-9acb-e8ff9371d197,user_133,1673.38,BTC,transfer,success,2025-07-19 08:39:16,web,New York
59d23670-284f-4e4c-a67b-aec3c5eb6352,user_180,1950.89,BTC,withdrawal,failed,2025-07-27 09:33:08,web,New York
59e3e708-c745-4321-9bbd-41f75eaa0af0,user_78,1708.36,NGN,deposit,failed,2025-07-27 04:36:15,web,London
59eec240-3634-447a-b595-19991b39d132,user_75,2359.65,USD,transfer,pending,2025-07-18 00:23:04,mobile,Lagos
5a065919-a697-4ae5-8d5c-17028d26971d,user_43,2477.98,USD,deposit,failed,2025-07-19 01:12:41,mobile,Berlin
5a071027-e17a-46d5-a637-6e788824466d,user_35,3149.41,NGN,withdrawal,failed,2025-07-18 15:10:12,mobile,Berlin
5aa41a1a-f4da-4f4a-bf97-ded68b0c3f6a,user_40,3569.72,NGN,deposit,failed,2025-07-24 19:15:50,mobile,New York
5aa45605-3f4b-4903-a849-6bd9410182b7,user_116,4589.09,BTC,withdrawal,success,2025-07-13 23:09:17,mobile,Tokyo
5ac0aa5d-2dfe-4830-a819-15d99ce9feca,user_100,913.14,USD,deposit,failed,2025-07-12 10:08:14,mobile,Berlin
5ac8a794-04aa-4737-a43c-345f351dd5c2,user_199,624.07,BTC,withdrawal,pending,2025-07-01 10:47:51,mobile,Tokyo
5ad7320b-c753-49ca-992a-ba6d8b3e3291,user_163,3705.55,USD,withdrawal,pending,2025-07-12 13:20:28,web,Lagos
5adb6654-e658-42a9-8fe7-dd7412fd3755,user_60,2336.77,BTC,transfer,failed,2025-07-27 20:12:29,mobile,Tokyo
5b2bfc47-2eef-4e81-a34a-ffea82061640,user_48,4509.69,NGN,withdrawal,failed,2025-07-17 21:17:47,web,London
5b545f0c-05e5-4997-bac9-8ff1bb1e46b4,user_177,4653.77,BTC,withdrawal,success,2025-07-05 03:34:25,web,Berlin
5b7121ca-5e20-45a0-86d2-d683252d89f2,user_85,2065.06,USD,deposit,failed,2025-07-07 02:40:21,web,London
5bece557-5636-4f15-95b5-08b6ba939097,user_72,2922.85,USD,transfer,success,2025-07-23 12:21:36,web,London
5befeced-b4ef-4bca-9748-1f2d4c79174a,user_48,118.13,NGN,transfer,failed,2025-07-23 10:49:20,web,Lagos
5c00defe-d3b0-4e57-bd1e-eee35629aaee,user_36,139.72,NGN,transfer,failed,2025-07-11 19:10:59,mobile,Lagos
5c04a797-6edb-42af-9ec6-ac0f76c3c6a7,user_110,999.29,NGN,transfer,failed,2025-07-13 22:17:50,mobile,Abuja
5c1a2c06-f20b-4b15-adad-ec6a73b813c3,user_114,612.7,USD,deposit,success,2025-07-26 02:35:19,mobile,Berlin
5c372196-b529-4b0d-9c19-1e94b5a1e4c4,user_11,410.78,USD,deposit,failed,2025-07-14 17:49:48,mobile,Abuja
5c3b660e-16f7-4c30-83b0-b33266b1467b,user_99,3168.33,BTC,deposit,failed,2025-07-20 17:34:57,web,Abuja
5c5934ad-9864-4b84-8d18-f16642278152,user_126,3776.29,BTC,withdrawal,pending,2025-07-24 04:42:32,mobile,London
5c633e66-7a0a-437b-b531-76cef5222d22,user_67,1974.46,NGN,deposit,failed,2025-07-15 05:15:39,mobile,Abuja
5c664a4e-c6f3-432d-8326-a6047e66173c,user_18,911.42,NGN,transfer,pending,2025-07-28 09:14:44,web,Abuja
5c66f94b-2862-4b8f-b5f3-1eb8c2112a97,user_179,1275.7,USD,withdrawal,success,2025-07-03 07:49:14,web,London
5c875575-0b6d-481c-9ac5-1e4442bce371,user_41,4876.71,USD,transfer,pending,2025-07-20 18:32:16,web,London
